100,0.24
200,0
300,0
400,0.0325
500,0
600,0
700,0
800,0.4575
900,0.07777777777777778
1000,0.515
1100,0.26545454545454544
1200,0.44333333333333336
1300,0.6384615384615384
1400,0.10928571428571429
1500,0.058
1600,0.3875
1700,0.027647058823529413
1800,0.20833333333333334
1900,0.35526315789473684
2000,0.1325
2100,0.1138095238095238
2200,0.5059090909090909
2300,0.06739130434782609
2400,0.03875
2500,0.168
2600,0
2700,0.7862962962962963
2800,0.007142857142857143
2900,0.37448275862068964
3000,0.232
