10,307
20,409
30,169
40,140
50,192
60,179
70,303
80,323
90,280
100,192
110,193
120,443
130,433
140,345
150,332
160,490
170,573
180,442
190,457
200,384
210,348
220,235
230,492
240,462
250,349
260,671
270,771
280,1061
290,787
300,565
310,521
320,718
330,681
340,1120
350,645
360,573
370,986
380,718
390,677
400,754
410,1087
420,1003
430,1109
440,920
450,834
460,962
470,1425
480,673
490,826
500,1278
510,755
520,975
530,1239
540,1235
550,896
560,851
570,947
580,1048
590,1226
600,1342
610,1274
620,1125
630,1502
640,1912
650,1735
660,2260
670,1458
680,1582
690,1349
700,1548
710,1977
720,1466
730,1302
740,1102
750,1310
760,1725
770,1987
780,1301
790,1735
800,1313
810,1411
820,1615
830,1609
840,1762
850,1811
860,1166
870,2053
880,2470
890,1746
900,1806
910,2232
920,1656
930,1845
940,2410
950,1378
960,2463
970,1923
980,1862
990,1742
1000,1747
1010,1543
1020,1807
1030,2092
1040,2121
1050,1942
1060,1731
1070,1716
1080,2106
1090,2073
1100,1841
1110,1923
1120,2229
1130,1574
1140,1605
1150,1528
1160,2910
1170,2333
1180,2164
1190,1539
1200,1980
1210,2093
1220,1561
1230,2039
1240,2107
1250,2481
1260,2148
1270,2169
1280,2755
1290,2612
1300,2241
1310,2140
1320,2259
1330,2078
1340,2296
1350,3134
1360,2672
1370,3012
1380,2651
1390,1809
1400,2536
1410,4005
1420,3092
1430,2509
1440,2478
1450,3265
1460,2471
1470,2753
1480,2664
1490,2713
1500,2340
1510,2429
1520,2647
1530,2472
1540,2336
1550,3182
1560,2268
1570,2589
1580,3311
1590,2609
1600,2744
1610,3617
1620,3093
1630,2571
1640,2376
1650,3197
1660,3463
1670,2473
1680,2677
1690,2172
1700,2696
1710,3155
1720,3363
1730,3476
1740,3093
1750,2779
1760,2875
1770,2735
1780,3051
1790,3526
1800,3225
1810,2379
1820,3647
1830,3462
1840,3121
1850,2965
1860,4439
1870,3465
1880,2964
1890,3995
1900,2678
1910,3300
1920,3596
1930,3071
1940,3302
1950,3246
1960,3585
1970,3452
1980,3190
1990,3532
2000,3658
2010,2944
2020,3131
2030,3901
2040,3408
2050,3485
2060,3345
2070,2924
2080,4096
2090,3080
2100,4077
2110,4122
2120,3742
2130,3824
2140,3618
2150,2647
2160,3421
2170,3548
2180,3670
2190,3648
2200,3474
2210,3017
2220,2871
2230,3771
2240,4397
2250,3307
2260,3833
2270,4107
2280,3566
2290,3539
2300,3889
2310,5020
2320,3558
2330,3541
2340,4386
2350,4330
2360,4282
2370,4134
2380,3846
2390,4167
2400,3586
2410,3615
2420,4453
2430,3713
2440,5155
2450,3889
2460,4940
2470,3594
2480,4657
2490,3648
2500,5212
2510,4414
2520,4859
2530,4285
2540,4963
2550,3682
2560,4804
2570,4778
2580,3950
2590,4642
2600,3377
2610,5514
2620,4547
2630,4695
2640,5736
2650,4431
2660,4006
2670,4556
2680,4214
2690,5573
2700,4682
2710,4997
2720,4681
2730,4129
2740,4712
2750,4364
2760,5302
2770,6015
2780,5037
2790,4746
2800,4871
2810,5030
2820,4713
2830,5380
2840,5871
2850,5007
2860,5404
2870,5136
2880,4764
2890,5426
2900,4349
2910,5216
2920,5428
2930,4855
2940,5615
2950,4958
2960,4509
2970,4972
2980,5291
2990,4843
3000,4838
