10100,307
10200,314
10300,311
10400,317
10500,48026
10600,326
10700,328
10800,337
10900,334
11000,341
11100,337
11200,348
11300,347
11400,55926
11500,367
11600,13929
11700,365
11800,60705
11900,349
12000,340
12100,36116
12200,10478
12300,334
12400,333
12500,347
12600,345
12700,345
12800,348
12900,350
13000,352
13100,357
13200,358
13300,361
13400,365
13500,369
13600,375
13700,374
13800,376
13900,383
14000,382
14100,50949
14200,384
14300,390
14400,57720
14500,403
14600,400
14700,407
14800,405
14900,401
15000,408
15100,66329
15200,418
15300,417
15400,419
15500,421
15600,426
15700,425
15800,458
15900,438
16000,438
16100,444
16200,444
16300,87337
16400,451
16500,23485
16600,461
16700,451
16800,465
16900,465
17000,467
17100,467
17200,471
17300,149239
17400,492
17500,505
17600,507
17700,501
17800,173879
17900,516
18000,516
18100,516
18200,528
18300,168570
18400,553
18500,533
18600,558
18700,556
18800,553
18900,563
19000,570
19100,573
19200,151590
19300,583
19400,582
19500,204155
19600,593
19700,578
19800,592
19900,605
20000,610
20100,601
20200,598
20300,605
20400,611
20500,614
20600,619
20700,620
20800,36426
20900,631
21000,285141
21100,626
21200,638
21300,634
21400,249621
21500,645
21600,650
21700,653
21800,659
21900,662
22000,667
22100,658
22200,663
22300,267524
22400,666
22500,673
22600,667
22700,681
22800,684
22900,693
23000,688
23100,698
23200,298041
23300,702
23400,708
23500,707
23600,700
23700,719
23800,716
23900,696
24000,385083
24100,722
24200,394253
24300,433774
24400,737
24500,697
24600,376068
24700,739
24800,361196
24900,63004
25000,51421
25100,686
25200,242840
25300,212573
25400,726
25500,727
25600,696
25700,726
25800,219492
25900,733
26000,727
26100,746
26200,48198
26300,702
26400,719
26500,728
26600,729
26700,730
26800,176847
26900,746
27000,746
27100,670
27200,185026
27300,681
27400,761
27500,688
27600,724
27700,53790
27800,689
27900,768
28000,704
28100,764
