10100,743
10200,709
10300,684
10400,679
10500,707
10600,658
10700,708
10800,736
10900,743
11000,759
11100,863
11200,784
11300,756
11400,888
11500,735
11600,797
11700,915
11800,860
11900,810
12000,787
12100,846
12200,848
12300,917
12400,906
12500,934
12600,1003
12700,879
12800,908
12900,909
13000,966
13100,1043
13200,949
13300,954
13400,1012
13500,1025
13600,964
13700,950
13800,890
13900,978
14000,991
14100,1000
14200,927
14300,899
14400,1013
14500,897
14600,933
14700,972
14800,988
14900,971
15000,979
15100,953
15200,966
15300,1245
15400,1006
15500,1072
15600,989
15700,1007
15800,1060
15900,1033
16000,1028
16100,1057
16200,1239
16300,1168
16400,1115
16500,1098
16600,1278
16700,1265
16800,1114
16900,1096
17000,1154
17100,1278
17200,1083
17300,1513
17400,1220
17500,1206
17600,1253
17700,1194
17800,1340
17900,1267
18000,1269
18100,1255
18200,1284
18300,1310
18400,1332
18500,1336
18600,1382
18700,1279
18800,1386
18900,1537
19000,1312
19100,1312
19200,1339
19300,1381
19400,1340
19500,1459
19600,1499
19700,1656
19800,1433
19900,1630
20000,1555
20100,1308
20200,1533
20300,1520
20400,1430
20500,1417
20600,1340
20700,1428
20800,1353
20900,1556
21000,1669
21100,1523
21200,1463
21300,1491
21400,1407
21500,1587
21600,1682
21700,1689
21800,1498
21900,1601
22000,1510
22100,1729
22200,1569
22300,1609
22400,1678
22500,1583
22600,1586
22700,1626
22800,1828
22900,1530
23000,2035
23100,1528
23200,1698
23300,1634
23400,1562
23500,1640
23600,1662
23700,1759
23800,1637
23900,1666
24000,1740
24100,1596
24200,1746
24300,1661
24400,1735
24500,1735
24600,1979
24700,1770
24800,1793
24900,1721
25000,1791
25100,1715
25200,1818
25300,1738
25400,1835
25500,1832
25600,1793
25700,1659
25800,1872
25900,1952
26000,1722
26100,1832
26200,1878
26300,1836
26400,1787
26500,1901
26600,1873
26700,1982
26800,1758
26900,1778
27000,1902
27100,1781
27200,1842
27300,2058
27400,1878
27500,1902
27600,1800
27700,1922
27800,1719
27900,2101
28000,1939
28100,1934
