10100,744
10200,729
10300,681
10400,766
10500,834
10600,732
10700,719
10800,727
10900,749
11000,750
11100,752
11200,831
11300,788
11400,863
11500,726
11600,868
11700,850
11800,799
11900,885
12000,765
12100,840
12200,765
12300,690
12400,800
12500,805
12600,873
12700,817
12800,815
12900,891
13000,856
13100,821
13200,960
13300,786
13400,817
13500,893
13600,825
13700,868
13800,815
13900,932
14000,938
14100,1063
14200,929
14300,1022
14400,1070
14500,1015
14600,922
14700,913
14800,1017
14900,940
15000,965
15100,1152
15200,947
15300,1015
15400,1013
15500,974
15600,952
15700,977
15800,1025
15900,955
16000,1045
16100,994
16200,986
16300,1216
16400,1080
16500,1116
16600,1108
16700,1012
16800,1100
16900,1145
17000,1162
17100,1136
17200,1155
17300,1267
17400,1149
17500,1146
17600,1157
17700,1131
17800,1495
17900,1163
18000,1239
18100,1206
18200,1258
18300,1388
18400,1288
18500,1339
18600,1237
18700,1404
18800,1288
18900,1241
19000,1366
19100,1312
19200,1548
19300,1387
19400,1388
19500,1367
19600,1285
19700,1268
19800,1223
19900,1277
20000,1335
20100,1442
20200,1277
20300,1388
20400,1392
20500,1417
20600,1385
20700,1411
20800,1516
20900,1380
21000,1510
21100,1510
21200,1357
21300,1488
21400,1687
21500,1514
21600,1345
21700,1498
21800,1425
21900,1553
22000,1560
22100,1521
22200,1425
22300,1771
22400,1525
22500,1496
22600,1458
22700,1484
22800,1546
22900,1565
23000,1568
23100,1627
23200,1891
23300,1636
23400,1629
23500,1630
23600,1619
23700,1599
23800,1677
23900,1682
24000,1930
24100,1625
24200,1828
24300,1856
24400,1777
24500,1636
24600,1917
24700,1734
24800,2464
24900,1706
25000,1824
25100,1669
25200,1847
25300,1796
25400,1757
25500,1780
25600,1632
25700,1667
25800,1917
25900,1627
26000,1714
26100,1740
26200,1813
26300,1637
26400,1594
26500,1612
26600,1800
26700,1714
26800,1818
26900,1729
27000,1651
27100,1643
27200,1826
27300,1621
27400,1807
27500,1777
27600,1611
27700,1909
27800,1640
27900,1781
28000,1675
28100,1696
