100,7
200,9
300,13
400,17
500,20
600,98
700,25
800,195
900,29
1000,31
1100,36
1200,38
1300,43
1400,184
1500,49
1600,51
1700,53
1800,803
1900,62
2000,64
2100,64
2200,69
2300,1232
2400,74
2500,78
2600,80
2700,84
2800,86
2900,87
3000,97
3100,95
3200,99
3300,2571
3400,106
3500,107
3600,3032
3700,3317
3800,117
3900,119
4000,124
4100,4390
4200,1474
4300,4999
4400,134
4500,139
4600,139
4700,142
4800,148
4900,151
5000,154
5100,2132
5200,6786
5300,159
5400,164
5500,166
5600,172
5700,2814
5800,177
5900,183
6000,10750
6100,187
6200,189
6300,192
6400,197
6500,196
6600,204
6700,203
6800,203
6900,209
7000,212
7100,212
7200,216
7300,19133
7400,24716
7500,226
7600,229
7700,235
7800,233
7900,5497
8000,237
8100,240
8200,246
8300,27987
8400,252
8500,252
8600,257
8700,261
8800,263
8900,266
9000,271
9100,276
9200,278
9300,294
9400,49718
9500,290
9600,291
9700,35571
9800,294
9900,294
10000,46362
