100,232
200,422
300,828
400,481
500,621
600,847
700,2544
800,1155
900,1661
1000,1147
1100,1182
1200,1353
1300,1836
1400,1605
1500,1609
1600,1549
1700,1726
1800,1802
1900,2296
2000,2183
2100,2331
2200,2871
2300,2129
2400,3312
2500,3536
2600,3119
2700,2908
2800,2833
2900,3286
3000,3677
3100,3804
3200,3634
3300,3730
3400,4012
3500,4174
3600,3935
3700,3825
3800,5419
3900,4535
4000,6559
4100,4416
4200,4260
4300,4463
4400,5663
4500,5199
4600,5828
4700,5357
4800,4835
4900,5123
5000,4883
5100,6896
5200,5200
5300,5984
5400,6167
5500,6705
5600,7460
5700,6615
5800,7225
5900,7642
6000,8719
6100,7763
6200,7238
6300,9179
6400,7558
6500,9094
6600,8137
6700,8467
6800,8045
6900,8861
7000,9075
7100,9056
7200,8721
7300,9393
7400,8977
7500,9431
7600,9548
7700,9518
7800,11120
7900,8429
8000,12918
8100,9893
8200,13018
8300,11981
8400,9993
8500,10337
8600,10414
8700,10278
8800,10734
8900,11314
9000,10536
9100,11076
9200,10914
9300,10807
9400,10456
9500,9935
9600,9237
9700,10182
9800,10250
9900,9292
10000,10061
