100,124
200,3418
300,335
400,436
500,708
600,81278
700,925
800,67543
900,1283
1000,4102
1100,1440
1200,258015
1300,523216
1400,1790
1500,614520
1600,386558
1700,397113
1800,987967
1900,980573
2000,2485
2100,683895
2200,761879
2300,1025210
2400,2871
2500,1839965
2600,1230966
2700,40133
2800,2208724
2900,1943612
3000,3671
3100,522048
3200,3018957
3300,1152259
3400,77205
3500,4189988
3600,2660130
3700,2072274
3800,83650
3900,2657218
4000,4547438
4100,4188567
4200,2655724
