100,3
200,7
300,19
400,26
500,26
600,30
700,38
800,42
900,49
1000,51
1100,85
1200,61
1300,83
1400,87
1500,89
1600,125
1700,119
1800,98
1900,129
2000,114
2100,153
2200,179
2300,141
2400,144
2500,156
2600,146
2700,193
2800,181
2900,198
3000,217
3100,224
3200,206
3300,209
3400,202
3500,219
3600,223
3700,248
3800,290
3900,282
4000,261
4100,269
4200,284
4300,328
4400,300
4500,270
4600,344
4700,317
4800,301
4900,287
5000,324
5100,427
5200,349
5300,329
5400,331
5500,414
5600,390
5700,415
5800,427
5900,452
6000,379
6100,385
6200,419
6300,420
6400,413
6500,411
6600,397
6700,488
6800,497
6900,584
7000,511
7100,507
7200,428
7300,529
7400,608
7500,555
7600,542
7700,535
7800,528
7900,508
8000,538
8100,508
8200,560
8300,562
8400,560
8500,607
8600,614
8700,686
8800,638
8900,554
9000,641
9100,636
9200,669
9300,568
9400,645
9500,609
9600,589
9700,623
9800,663
9900,635
10000,611
