100,15
200,15
300,23
400,37
500,35
600,46
700,39
800,46
900,46
1000,53
1100,78
1200,86
1300,68
1400,74
1500,256
1600,266
1700,148
1800,338
1900,130
2000,452
2100,410
2200,139
2300,134
2400,234
2500,154
2600,659
2700,288
2800,209
2900,175
3000,196
3100,195
3200,211
3300,204
3400,247
3500,287
3600,295
3700,241
3800,257
3900,221
4000,1412
4100,257
4200,284
4300,353
4400,285
4500,364
4600,493
4700,334
4800,453
4900,551
5000,417
5100,323
5200,505
5300,2333
5400,475
5500,2302
5600,453
5700,329
5800,513
5900,457
6000,447
6100,412
6200,496
6300,454
6400,464
6500,439
6600,585
6700,4035
6800,535
6900,436
7000,500
7100,483
7200,551
7300,4562
7400,725
7500,539
7600,422
7700,5122
7800,5306
7900,612
8000,5527
8100,592
8200,589
8300,592
8400,588
8500,6728
8600,660
8700,700
8800,768
8900,6913
9000,642
9100,713
9200,657
9300,592
9400,830
9500,768
9600,730
9700,731
9800,689
9900,904
10000,615
