100,6
200,9
300,37
400,55
500,20
600,21
700,22
800,24
900,28
1000,31
1100,278
1200,37
1300,40
1400,40
1500,42
1600,607
1700,52
1800,56
1900,61
2000,62
2100,65
2200,1115
2300,392
2400,72
2500,77
2600,81
2700,86
2800,87
2900,633
3000,93
3100,94
3200,99
3300,101
3400,102
3500,108
3600,109
3700,115
3800,114
3900,119
4000,121
4100,128
4200,129
4300,130
4400,134
4500,136
4600,140
4700,4866
4800,146
4900,149
5000,149
5100,6577
5200,160
5300,164
5400,167
5500,6823
5600,168
5700,173
5800,174
5900,2815
6000,182
6100,189
6200,186
6300,190
6400,191
6500,195
6600,197
6700,202
6800,205
6900,207
7000,210
7100,213
7200,218
7300,220
7400,4392
7500,223
7600,228
7700,229
7800,236
7900,235
8000,238
8100,247
8200,244
8300,253
8400,253
8500,259
8600,259
8700,22460
8800,26451
8900,265
9000,32749
9100,273
9200,6662
9300,267
9400,276
9500,280
9600,279
9700,283
9800,286
9900,18382
10000,262
