100,8
200,11
300,16
400,19
500,24
600,27
700,30
800,35
900,39
1000,45
1100,45
1200,50
1300,155
1400,68
1500,65
1600,65
1700,71
1800,72
1900,78
2000,80
2100,85
2200,91
2300,439
2400,99
2500,101
2600,575
2700,111
2800,124
2900,136
3000,142
3100,126
3200,131
3300,133
3400,140
3500,144
3600,1057
3700,151
3800,165
3900,157
4000,1105
4100,164
4200,173
4300,195
4400,178
4500,194
4600,323
4700,196
4800,9034
4900,212
5000,220
5100,229
5200,246
5300,257
5400,12855
5500,230
5600,230
5700,6302
5800,241
5900,280
6000,338
6100,319
6200,383
6300,277
6400,332
6500,295
6600,352
6700,327
6800,29325
6900,291
7000,337
7100,6082
7200,294
7300,398
7400,314
7500,301
7600,313
7700,6314
7800,34758
7900,5183
8000,329
8100,5831
8200,7720
8300,36635
8400,418
8500,646
8600,490
8700,495
8800,433
8900,1303
9000,473
9100,485
9200,468
9300,501
9400,561
9500,3322
9600,595
9700,570
9800,569
9900,504
10000,588
