1,1000,3398,0.087,151,0.153
3,1000,3400,0.113,172,0.119
4,1000,3439,0.098,129,0.138
2,1000,3442,0.099,441,0.179
1,2000,1673,0.11,312,0.1835
4,2000,1694,0.109,340,0.183
3,2000,1677,0.1185,572,0.016
2,2000,1584,0.098,365,0.1315
4,3000,2517,0.10466666666666667,339,0.07766666666666666
2,3000,2043,0.10166666666666667,22853,0.15133333333333332
2,4000,14003,0.103,927,0.181
2,5000,5138,0.1102,719,0.1816
2,6000,8113,0.1065,776,0.0615
4,4000,40760,0.11225,12995,0.1765
1,3000,36465,0.09633333333333334,23996,0.13066666666666665
1,4000,15240,0.10625,489,0.2185
3,3000,72646,0.11,23392,0.19433333333333333
4,5000,63682,0.1094,648,0.1194
1,5000,119413,0.1034,559,0.0334
1,6000,48821,0.10066666666666667,1282,0.15783333333333333
4,6000,124985,0.10566666666666667,2918,0.1075
1,7000,5891,0.10142857142857142,896,0.16842857142857143
4,7000,7224,0.10914285714285714,688,0.08828571428571429
3,4000,158284,0.105,40271,0.13775
2,7000,65485,0.09957142857142857,204801,0.14
4,8000,124744,0.108,1019,0.11725
4,9000,15391,0.103,1134,0.11333333333333333
1,8000,145706,0.103875,1150,0.155875
1,9000,100144,0.10088888888888889,981,0.10655555555555556
2,8000,115581,0.11,61131,0.17425
1,10000,11423,0.1071,1542,0.1233
3,5000,238289,0.097,2522,0.089
3,6000,32919,0.10233333333333333,958,0.0865
2,9000,245807,0.09888888888888889,1330,0.12577777777777777
3,7000,21575,0.10428571428571429,200544,0.13157142857142856
2,10000,167136,0.1002,1976,0.1142
4,10000,41921,0.1046,505223,0.1118
2,11000,37153,0.102,1446,0.09427272727272727
3,8000,129372,0.107875,39358,0.18175
2,12000,187299,0.10183333333333333,1486,0.10016666666666667
1,11000,72595,0.10336363636363637,611254,0.15109090909090908
3,9000,183580,0.10244444444444445,411148,0.09211111111111112
2,13000,159262,0.10923076923076923,798043,0.11746153846153846
3,10000,719103,0.1078,41723,0.1314
1,12000,292495,0.10533333333333333,1323909,0.12266666666666666
3,11000,690358,0.10354545454545455,30119,0.16845454545454547
3,12000,224599,0.10316666666666667,1534,0.12925
4,11000,1108633,0.09909090909090909,1280858,0.12
2,14000,1169984,0.104,328847,0.13835714285714285
1,13000,495779,0.10723076923076923,783043,0.14576923076923076
3,13000,50297,0.10961538461538461,1135238,0.10992307692307693
4,12000,559763,0.10066666666666667,555237,0.13008333333333333
2,15000,442800,0.10186666666666666,1237436,0.11146666666666667
1,14000,538651,0.099,722028,0.15228571428571427
4,13000,384455,0.10430769230769231,850216,0.12576923076923077
2,16000,777290,0.1070625,2245,0.1700625
3,14000,369173,0.10507142857142857,1288837,0.11657142857142858
2,17000,201737,0.10376470588235294,2195,0.15735294117647058
2,18000,275189,0.10722222222222222,2086,0.13844444444444445
3,15000,455444,0.10726666666666666,2357,0.124
3,16000,88236,0.106375,1807,0.1158125
2,19000,297094,0.10278947368421053,2363,0.11563157894736842
2,20000,72244,0.10475,2437,0.108
3,17000,76403,0.10852941176470589,437503,0.13570588235294118
1,15000,703231,0.10206666666666667,1250687,0.115
3,18000,236801,0.10433333333333333,2196,0.1265
4,14000,738197,0.10585714285714286,1207824,0.1397857142857143
3,19000,269498,0.10510526315789474,2354,0.08705263157894737
3,20000,408709,0.1031,5694,0.12755
4,15000,764051,0.10433333333333333,1956,0.1316
2,21000,350747,0.10428571428571429,1160844,0.11571428571428571
2,22000,130037,0.10072727272727272,10597,0.12581818181818183
3,21000,212405,0.1051904761904762,1282027,0.15071428571428572
1,16000,782952,0.1023125,1598123,0.117625
4,16000,45680,0.1049375,1464636,0.1249375
4,17000,809719,0.10494117647058823,5464,0.1638235294117647
3,22000,1350632,0.102,2724,0.14672727272727273
3,23000,64380,0.10386956521739131,317458,0.10782608695652174
2,23000,90388,0.10591304347826087,3134495,0.14382608695652174
1,17000,1108370,0.10970588235294118,1002268,0.16370588235294117
4,18000,117658,0.10477777777777778,1109288,0.11994444444444445
4,19000,89727,0.10431578947368421,4204,0.15442105263157896
